height,safe,safe unc,shim,shim unc,reg,reg unc
0,1.7106058609390433,0.0721141203946897,1.9644437815880897,0.07830808622323468,1.5044119027724052,0.08393172922561697
20,1.6529432424414496,0.07279661266591045,1.8711180742451423,0.07442634315780727,1.4333825866632646,0.08153776824509336
40,1.1358037044679212,0.07538226834346183,1.3740836045436136,0.07785466870860293,0.9183901630603173,0.07963184379605638
50,0.8881074902237882,0.07371016291936507,1.1009486348249709,0.07168296697977988,0.8787191504876388,0.08111050618803746
60,0.6792877879963249,0.07655782570139764,0.7662799665945175,0.06732276891851338,0.4633890943802291,0.08079202500407842
80,0.18530714431728934,0.07175321285413097,0.3452749054534487,0.08018814754271326,0.10932484429931912,0.08601396224070938
100,0.0,0,0.0,0,0.0,0
