height,safe,safe unc,shim,shim unc,reg,reg unc
0,1.7544297473702435,0.07584237355438085,2.204428126946487,0.07694349091634513,1.041854698668766,0.07531263534291255
20,1.740530345972035,0.07433080873260718,1.963370116407813,0.0798789027636878,0.8923136088119777,0.06943142652986302
40,1.1432002442107236,0.07316013352549942,1.5303573619752202,0.07643503248415162,0.8187563154256413,0.08056251412012867
50,0.9533411272266423,0.07449870433617517,1.1971214662517988,0.07175081193430428,0.7117615476167688,0.07000003801685335
60,0.773623419667087,0.07739616229257304,0.9470245674218876,0.07229288586380625,0.35984235262146214,0.07332811420216923
80,0.238227882714476,0.07397647045020099,0.267305799807128,0.07109753086289809,0.186344277475915,0.07320306845672735
100,0.0,0,0.0,0,0.0,0
